prod_id,Average Rating,Ratings Count
B000AM3U2I,4.75,4
B008XV7VTG,4.75,4
B0009MX5R4,4.75,4
B00DTPYRTI,4.75,4
B007BXD6DW,4.75,4
B007GJ4GFS,4.25,4
B0018P7WZ2,4.75,4
B001EH8FZA,4.75,4
B00004WCID,4.75,4
B0046RE21G,4.75,4
B0018O77Q2,4.75,4
B003SX0NFI,4.5,4
B009WA115M,4.75,4
B000UZH7P6,4.75,4
B00194101O,5.0,4
B0054U6CEE,4.75,4
B0014Z29U4,4.75,4
B001F7ARTQ,4.25,4
B0060GEZ0E,4.75,4
B001DZJVO2,4.75,4
B00155RGYM,4.75,4
B0029N3U8K,4.75,4
B008D2POAS,4.75,4
B00G56ZNZU,4.75,4
B003HIXOOG,4.75,4
B00B9BUZW2,4.75,4
B0018BTPLK,4.75,4
B000MYPPPE,4.25,4
B000NWVAFO,4.75,4
B00FAYL1YU,4.75,4
B002MU1ZRS,4.75,4
B000U9WVW6,4.75,4
B00APP6694,4.75,4
B000EY1LCI,4.25,4
B007Y4NWQE,5.0,4
B000L9OIQ2,5.0,4
B003A6H1OY,4.25,4
B003Y6UNI6,4.25,4
B00009R6V0,4.5,4
B009TL1XS4,4.25,4
B00009R6VO,4.5,4
B004N625AK,4.25,4
B000OG88KY,5.0,4
B001UHOX2S,4.25,4
B00E3K94T6,5.0,4
B0000BZOGJ,4.25,4
B0006B088W,4.25,4
B007CO5DZ4,4.25,4
B002S0O7LI,4.25,4
B0007U9SOC,4.25,4
B000QZ001I,4.5,4
B002OOWC4C,4.25,4
B003TLSXMO,4.25,4
B0058D8D3K,4.25,4
B000UXZQ42,4.25,4
B007CRWQ0Q,4.25,4
B000UWYM5C,4.25,4
B004G8HXXO,4.25,4
B002OOWC3S,4.25,4
B0035H9A1K,4.25,4
B003O996G8,4.25,4
B003LVZO8I,4.25,4
B005SEZR0G,4.25,4
B00263D7A4,4.25,4
B00426C55G,4.25,4
B004H8FNJO,4.25,4
B004JQQDZ2,4.25,4
B000067RC4,4.25,4
B000XP8DJC,4.25,4
B0038KTAXW,4.25,4
B00AWZFJ22,4.5,4
B0001G6U5M,4.25,4
B003GAEW6Y,4.25,4
B00CBDZ1NU,4.25,4
B003ARSO08,4.25,4
B008RZ0EQ0,4.25,4
B000TG4AGU,4.5,4
B005GCSZD6,4.25,4
B0015L0T68,4.25,4
B00BIFNTMC,4.25,4
B002B3YCQM,4.5,4
B005IHAIEI,4.5,4
B002G1YPHA,4.5,4
B004HW7KF0,4.25,4
B002CZQ4GU,4.5,4
B003QUNYQI,4.25,4
B000C1Z0HA,4.25,4
B000EHUE7I,4.25,4
B0017SF1RQ,4.25,4
B0072DKWQ0,4.25,4
B0019OZ3OO,4.25,4
B0012DR4HG,4.25,4
B008TLQ5RY,4.5,4
B00CE590Z0,4.25,4
B0035LBRJO,4.5,4
B00005NIMR,4.25,4
B002LF2PQO,4.25,4
B0082YEH8M,4.25,4
B001DBF07I,5.0,4
B001ENOZY4,5.0,4
B00IF70QCW,5.0,4
B001V9LQAW,4.25,4
B005GMRVZO,4.25,4
B0015AE4CE,4.25,4
B000DZH4D8,4.5,4
B0062IPIPQ,4.25,4
B000WH6H1M,5.0,4
B00752VKFA,4.5,4
B003LA595M,4.5,4
B006GQHRU8,4.25,4
B000UIA6YM,5.0,4
B001542UQW,4.25,4
B0075SUHKI,4.25,4
B00945RAQY,4.25,4
B000EEQ83K,4.5,4
B001AO2274,4.25,4
B000IHGJ50,4.25,4
B000PO3CTM,5.0,4
B0002ILKWM,4.5,4
B000ZJZ7OA,5.0,4
B000H6AY6M,4.25,4
B000ERAON2,4.5,4
B00BQO56Z8,4.25,4
B00007056H,4.5,4
B00CEZBKTO,5.0,4
B005GVAWXS,4.5,4
B00AYB3OMG,4.25,4
B004WYA852,4.25,4
B0071NWYP8,5.0,4
B003N9PJDI,4.25,4
B001UI4EQC,4.5,4
B000VUIXOO,5.0,4
B005DIBFYE,4.25,4
B0085DZRDE,4.25,4
B00127VAW2,4.25,4
B004EBZZX8,4.25,4
B007NSR0AK,4.25,4
B00CO8TBQ0,5.0,4
B000VRBLMS,4.5,4
B009PAEE58,4.5,4
B00475K64E,4.5,4
B000EVOOO8,4.25,4
B000HAR8UI,4.25,4
B003YKFKR6,4.25,4
B003GAJ67Y,4.5,4
B009YE462G,4.25,4
B00519RW1U,4.25,4
B003DZ1684,4.5,4
B007QOX5A0,5.0,4
B00IUICOHG,4.75,4
B00IVPU786,4.75,4
B005K7192G,4.75,4
B00DQZQG3G,4.5,4
B0076POAOE,4.25,4
B0089ZV1WY,4.25,4
B006K552SE,5.0,4
B008B14VAK,5.0,4
B000F28DP2,4.25,4
B00B8L36A6,5.0,4
B0031RGKVC,4.25,4
B0013FK9U2,4.25,4
B00FZ9SM4M,5.0,4
B001NLV4TQ,4.5,4
B001HJTK5Y,4.5,4
B000NFIW98,5.0,4
B006WAGG14,5.0,4
B006GQIIEM,4.5,4
B00ISGCAJM,5.0,4
B00FSDKBYY,5.0,4
B00GJFGDUQ,5.0,4
B002IPHA3A,4.5,4
B000JJSQ8U,4.5,4
B002RWJHBM,4.5,4
B0089JIDUI,4.5,4
B00IIEC3O6,5.0,4
B006MRAVFE,5.0,4
B000L7INLU,5.0,4
B00FLKW0JI,5.0,4
B00CAAQHBE,4.25,4
B00C25I5TE,4.75,4
B00EU9V3S0,4.75,4
B009AZSYC2,4.75,4
B00E83XHXM,4.75,4
B00123WZWK,4.75,4
B0000511U7,4.75,4
B005CWHZP4,4.75,4
B001IAYUM0,4.75,4
B0007TJ5OG,4.75,4
B0092KRAVQ,4.75,4
B0055QYKQO,4.75,4
B00006B81E,4.75,4
B0002R282O,4.75,4
B001NTFATI,4.75,4
B0002RBQO0,4.75,4
B001S0I1M0,4.75,4
B00BZ7MALY,4.75,4
B0007LJHVK,4.5,4
B0035JD0DW,4.5,4
B003LZYXYU,4.5,4
B006EWUO22,5.0,4
B0007MWE28,4.5,4
B0009MFTSW,4.5,4
B00FNPD1VW,5.0,4
B000MVBHRW,4.5,4
B0019WF4FE,4.5,4
B00BGIQPSG,4.5,4
B00005NPWJ,4.5,4
B00126U0VA,4.5,4
B00126R3P6,4.5,4
B00BQ5KHJW,5.0,4
B00EU9V3VW,5.0,4
B0010TEOLQ,4.5,4
B0010SIAV2,4.5,4
B0092HP3EA,4.5,4
B00BQ8RFAI,5.0,4
B00HBYKVA2,4.5,4
B000I20AJ6,5.0,4
B0011000R6,4.5,4
B00BVRQEKG,4.5,4
B00003G1RG,4.5,4
B001ISKNKA,5.0,4
B00310K9VQ,4.5,4
B002K9GCU6,4.5,4
B002IJ95ZM,4.5,4
B005J31BDS,4.5,4
B00009UT9B,4.5,4
B000031KIM,4.5,4
B006FNCWSY,4.5,4
B006VJREFS,4.5,4
B0093HMKVI,5.0,4
B005UFZ7F8,4.5,4
B0094S360U,4.5,4
B00HL7Z46K,4.5,4
B005OFFH5Y,5.0,4
B008RM235I,5.0,4
B0001FTVDQ,4.5,4
B004L9MBH6,4.5,4
B004NBZ8DQ,4.5,4
B002NEFXQW,4.5,4
B00FEE7B1I,4.5,4
B00FE8MKTM,4.5,4
B002NU5O9C,4.5,4
B008CXTX7S,4.5,4
B001B8CSQ4,4.5,4
B0038KN114,4.75,4
B004J3VAYO,4.5,4
B000NVR9SM,4.5,4
B00F5NB7MW,4.5,4
B000XB9GV0,4.5,4
B005FUNYSA,4.5,4
B001GIOQBE,4.5,4
B005TCMW7S,5.0,4
B0053FR9FQ,4.5,4
B00H4OWPE4,5.0,4
B001FA1O0E,4.5,4
B009924TSY,5.0,4
B00966IREK,5.0,4
B00FW6T36Y,5.0,4
B00006346W,4.75,4
B007YKUWN4,4.75,4
B00F3SIQKK,4.75,4
B0019CSVMW,4.75,4
B0009HGVZW,4.75,4
B004YWIJSA,4.75,4
B00008ZLHG,4.75,4
B003LPUWT0,4.75,4
B003WU6KFO,4.75,4
B0009WG6KM,4.75,4
B008EC4O76,4.75,4
B001D8S9E2,4.75,4
B003WJR69E,4.75,4
B004ROGUMC,4.75,4
B001TZWFBM,4.75,4
B003OBXHPC,4.75,4
B005JN9310,4.75,4
B002DW99H8,4.75,4
B000BWACX2,4.75,4
B005OA3BSY,4.75,4
B000VWKSFE,4.75,4
B00000K135,4.75,4
B002ZAVVHY,4.75,4
B002J9HBSE,4.75,4
B003W9B4H4,4.75,4
B000P1R9QM,4.75,4
B003FMUP3W,4.75,4
B003OA8T92,4.75,4
B0009YDP7W,4.75,4
B00AXZWG8Q,4.75,4
B002IKLJVE,4.75,4
B00009VQJZ,4.75,4
B000PKX2KA,4.75,4
B000AL8JKW,4.75,4
B0017K6BD2,4.75,4
B00DQZP7X6,4.75,4
B001VEAI74,4.75,4
B003P92D9Y,4.75,4
B0007VPFI4,4.75,4
B00165XQWW,4.75,4
B0015DNIOG,4.75,4
B001ASU1QO,4.75,4
B000AYJDD6,4.75,4
B007GNN0AG,4.75,4
B003TXRTNG,4.75,4
B0016OEV7C,4.75,4
B003UDCPEI,4.75,4
B000BH5OW6,4.75,4
B00003006R,4.75,4
B003SQEAY0,4.75,4
B000VDCTCI,4.75,4
B007IV7KRU,4.75,4
B003VAM36K,4.75,4
B00FJXVRM8,4.75,4
B004SKBJYE,4.75,4
B000AAZQJU,4.75,4
B004KCI80I,4.75,4
B00149PA42,4.75,4
B002IWP87S,4.75,4
B005DJNRQM,4.75,4
B004BFXBXI,4.75,4
B000YSONMO,4.75,4
B000HDQ2G6,4.75,4
B0040Y8YP0,4.5,4
B0002A9RFM,4.5,4
B007M506WS,5.0,4
B0041D0K1Q,4.5,4
B004HEBXFQ,4.5,4
B003NRHAH8,4.5,4
B0042SGDVG,4.5,4
B0035FZJJ4,4.5,4
B007KXI2R8,4.5,4
B004AQ95A6,4.75,4
B004GYVPGE,4.5,4
B0057ODG6Y,4.75,4
B007M4XML6,4.5,4
B003BKW2K2,4.75,4
B00BFO14W8,4.75,4
B001KB6Z2U,4.75,4
B00368CDH6,4.75,4
B000KJQ1DG,4.75,4
B0013WNVU0,4.75,4
B001413DF8,4.75,4
B000HLZXH2,4.75,4
B000067RBT,4.75,4
B005CWIN1E,4.75,4
B00E3RH5W2,4.75,4
B005B3VO24,4.75,4
B0014YZH9A,4.25,4
B00AANMVNQ,4.75,4
B0012MI7N2,4.75,4
B000FIVDIA,4.75,4
B004KU0RJK,4.75,4
B009ZIILLI,4.75,4
B00C4Q61Z6,4.75,4
B000JVBU9K,4.75,4
B000Y634SU,4.75,4
B006VCP72W,4.75,4
B004LEAYXY,4.75,4
B005BON4K8,4.75,4
B00A34GP52,4.75,4
B00BW6LW7G,4.75,4
B000FJJASO,4.75,4
B001FA1O1S,4.75,4
B0013CED4I,4.75,4
B009XCCC52,4.75,4
B000KE48CM,4.75,4
B0025EWXEU,3.8,5
B008M0NDOK,3.8,5
B005HO1UHQ,3.8,5
B0007U9KAY,3.8,5
B004DI7CWE,3.8,5
B004HO58SO,5.0,5
B0040702HU,3.8,5
B0049YQVHE,5.0,5
B004J3V7MO,3.8,5
B004YIFKRM,3.8,5
B00007LTBA,3.8,5
B003KPBRRW,3.8,5
B001KURYAS,3.8,5
B004LTEUDO,5.0,5
B001QTXKB0,3.8,5
B0029LDIS4,3.8,5
B00ISRUFSY,3.8,5
B00AIHYHJA,5.0,5
B004GUS4WG,3.8,5
B000J43HJ8,3.8,5
B009KY58FE,3.8,5
B000FNDWLQ,3.8,5
B001B5CVNC,3.8,5
B0001FV36E,3.8,5
B00INNP5VU,3.8,5
B001SER456,3.8,5
B001C20816,4.2,5
B00H3JTT30,5.0,5
B004XIT4NO,4.4,5
B004WO8HQ4,4.4,5
B0001FSCZO,4.4,5
B000BONJXU,4.4,5
B000RQHAUA,4.4,5
B000ETVKHE,4.4,5
B00B1K6D5Y,4.4,5
B00FUV7OP8,5.0,5
B005TDWU24,4.4,5
B004Z57YJQ,4.4,5
B0040HEMP8,4.4,5
B0009STJIW,4.4,5
B000EVM5DK,4.4,5
B007GMPZ9Q,4.4,5
B00858I53S,4.0,5
B00428N9N6,4.4,5
B001J8BPYM,4.4,5
B001U612R8,4.4,5
B003VS9UP4,4.4,5
B0039BPG4M,4.4,5
B007F9XHBI,4.4,5
B002RCLYXG,4.0,5
B00COYOAYW,4.4,5
B00004SABB,4.4,5
B003UOIMAS,4.4,5
B00429N16A,4.4,5
B004431UBM,4.0,5
B004G8QO8O,4.4,5
B004N627KS,4.4,5
B0024R4B5C,4.0,5
B001F8SCRE,4.4,5
B00091S0WA,4.4,5
B004LNFJCQ,4.4,5
B000CNPAAA,4.4,5
B000204SWE,4.4,5
B000YB862E,4.4,5
B002Q8IHDQ,4.4,5
B0014XKQY2,4.4,5
B0009YJXMS,4.4,5
B000058BCQ,4.4,5
B005869A16,4.4,5
B0078K17WK,4.4,5
B002J9HCV0,4.4,5
B008ALAHA4,4.4,5
B008GVM9K4,4.4,5
B0063E3ZPO,4.4,5
B000WL6YY8,4.4,5
B006GDTTM0,4.0,5
B00966PFHW,4.4,5
B004TLH7C0,4.4,5
B009JP461G,4.0,5
B005KDYBIO,4.0,5
B0009S5HQA,5.0,5
B0002ZW5W4,3.8,5
B00CTUIT20,5.0,5
B00D02AHEO,5.0,5
B00D856NOG,5.0,5
B005EWB3AU,4.0,5
B005QXX0MG,4.0,5
B001BAWX80,4.0,5
B0007WK8KS,5.0,5
B00DMS0GTC,5.0,5
B004FLL5AE,4.0,5
B00E1CZRHY,5.0,5
B004BLIQDC,5.0,5
B007SZ0EOW,5.0,5
B0096239EC,4.0,5
B00AEKEA48,5.0,5
B009WU5XUG,5.0,5
B001IWOBA4,4.0,5
B004VTAVLE,4.0,5
B00B4GGW5Q,5.0,5
B0034KO59U,4.0,5
B00B4QESVQ,5.0,5
B0052B9QOI,4.0,5
B0007Y79AI,4.4,5
B003WU8J58,4.4,5
B004HKIB6E,4.4,5
B001GGL7Z4,4.4,5
B007X3VEX4,4.0,5
B005LU2Z2A,4.4,5
B001F0RPGG,4.4,5
B0068MSGZA,4.4,5
B005FVDTAW,4.4,5
B001SER460,4.4,5
B000NLSGA2,4.4,5
B005CLMJLU,4.4,5
B00BHSTWRQ,4.4,5
B003L77Y5I,4.0,5
B002JSQ96K,4.0,5
B007V9SNNY,4.0,5
B003D8GAA0,4.0,5
B008DHS1K8,4.0,5
B0061HMPWM,4.0,5
B0057V9HQ0,4.0,5
B0002EQU6C,5.0,5
B0052SCTLI,4.0,5
B005OB1TU0,3.8,5
B00DWMPM92,4.8,5
B000VXKD8K,3.8,5
B003IT6YFK,3.0,5
B000OFC1YY,3.0,5
B0011ZK6OS,4.6,5
B0096239FG,4.6,5
B0033PROOY,4.6,5
B005B5G4S6,4.6,5
B000JLM50I,4.6,5
B007K3SB6K,4.6,5
B005Y1CYSQ,4.6,5
B003NREDC8,4.6,5
B00HC0ZDOE,4.6,5
B005NF5NTK,4.6,5
B003MQWN40,5.0,5
B002L6GEKG,4.6,5
B008MB71IS,4.6,5
B00FWUIYC4,4.6,5
B003DNS882,2.8,5
B0048IATQ0,4.6,5
B000GIT002,4.6,5
B002G1YNQS,4.6,5
B00B3PDH5G,4.6,5
B008DH4XJQ,4.6,5
B000EPJL1A,4.6,5
B004T1YAEI,4.6,5
B000PH1DL8,4.6,5
B008DVMRXG,4.6,5
B008HO9DIG,4.6,5
B000BI7NHY,3.0,5
B003FWEQDM,5.0,5
B001AZP8EW,3.0,5
B004PNAA44,3.4,5
B002HHLOWC,3.4,5
B0094NXBZ0,3.4,5
B00703BLCG,3.4,5
B009VL9YGU,3.4,5
B002QUZL10,3.4,5
B005C6CVAE,3.4,5
B005HY4UIW,3.4,5
B0047T79VS,3.4,5
B000CCUG64,3.4,5
B004T9Y0MW,3.4,5
B000HZBR64,3.4,5
B001MSU1HG,5.0,5
B00AQDG96K,3.2,5
B0009RKL5S,3.2,5
B00752R4S2,3.2,5
B008HK3YOO,3.2,5
B001M4XCHQ,5.0,5
B001M4HXB2,5.0,5
B0068ALVAO,3.2,5
B0078SAIUY,3.2,5
B0041LXANI,3.2,5
B005UBNGY6,3.2,5
B0020ZDI5C,5.0,5
B001SER47O,5.0,5
B001UEBN42,5.0,5
B000YM2OIK,3.0,5
B00395ZQMK,4.6,5
B00E44B18I,4.6,5
B000FKQ8LA,4.6,5
B000ONZTMW,4.6,5
B00HQ883QW,4.6,5
B0012W9APQ,4.6,5
B005O81U9S,4.6,5
B00080DSEM,4.6,5
B0009GZSSO,4.6,5
B0009JZSKO,4.6,5
B001ELK2NY,4.6,5
B0009MZ9UA,4.6,5
B001BER1B0,4.6,5
B001C3V54O,4.6,5
B005DQG5SC,4.6,5
B001AAOZHI,4.6,5
B007B31IAK,4.6,5
B00005K47X,4.6,5
B00DB9WCR6,4.6,5
B009QV15DU,4.6,5
B003YNQ6MG,4.6,5
B005I6EVUG,4.6,5
B001CK9760,4.6,5
B0018M7ZES,4.6,5
B005IPMIBQ,2.4,5
B0050SLU6K,2.4,5
B0000AAAPF,2.4,5
B0037ECAQ8,5.0,5
B000UF3FT8,1.6,5
B0035J7XG2,5.0,5
B000BI2180,1.4,5
B0009RGLSE,4.6,5
B002MZUNXU,5.0,5
B00005LEOH,4.6,5
B0007XJSQC,4.6,5
B000ONDRDU,4.6,5
B00F9VROO0,4.6,5
B004OR14HI,4.6,5
B000067VBL,4.6,5
B00GMRCAC6,4.6,5
B00C28L6EW,4.6,5
B0090CVJZ4,4.6,5
B0055MBQOW,4.6,5
B001S0RUFY,4.6,5
B004LB4MZS,4.6,5
B00603RTC8,4.6,5
B000WKW69Q,4.6,5
B008F05Q2E,4.6,5
B00E7LOXTW,2.6,5
B004HYGU18,2.6,5
B007471PZQ,4.6,5
B005KJJKVG,2.6,5
B008X1BV2Y,4.6,5
B0036V9AGU,4.6,5
B008VMT2HQ,4.6,5
B0052L6Q78,4.6,5
B000VIHFZ4,4.6,5
B002P3KH80,4.6,5
B002OOWC42,4.6,5
B002OOWC3I,4.6,5
B002SFDJMQ,4.6,5
B003UEWF8I,4.6,5
B003X26VV4,4.6,5
B003B3P29W,3.8,5
B000ENRQ3M,3.4,5
B00G9WHMCW,3.4,5
B002U6KT8U,3.6,5
B000261N6M,3.6,5
B003FW0LR2,3.6,5
B0006B486K,3.6,5
B003DZ14EU,3.6,5
B002P3F5D2,3.6,5
B003L5D0OE,3.6,5
B004U1Y3IU,5.0,5
B004Q0T0LU,5.0,5
B00D029NNA,4.8,5
B000Q3043Y,4.8,5
B002OJN250,4.8,5
B008OEHPPM,3.6,5
B002XVUTPK,4.8,5
B000BSN4UY,4.8,5
B000MW3YE0,4.8,5
B00BN2AJOQ,4.8,5
B002ODIE54,4.8,5
B003FMUMN0,4.8,5
B00466X9SY,4.8,5
B000EGI7V4,4.8,5
B000JNQSIQ,4.8,5
B00AQ2BU74,4.8,5
B003LVZO92,4.4,5
B0010Z294O,4.8,5
B00CO1I29O,4.8,5
B007JCNOHI,4.8,5
B0027UVTQA,3.6,5
B0013TRZI2,3.6,5
B00009W3TY,3.6,5
B001KC08A4,4.2,5
B001FW9QGQ,3.8,5
B004TS1IFK,3.8,5
B002Y5XQYG,3.8,5
B00AXWOLO6,3.8,5
B003TLAMV4,5.0,5
B003WGJYCY,5.0,5
B00A9NE84C,5.0,5
B0042X9LC4,5.0,5
B00434OWDA,5.0,5
B00A6288II,5.0,5
B004286VMW,5.0,5
B00AQUMZRA,5.0,5
B004NHCGJO,5.0,5
B008V9RW58,5.0,5
B005M1777G,3.6,5
B002BH3U20,3.6,5
B009F1I1C4,3.6,5
B003NE5JCE,3.6,5
B003VNKKTE,3.6,5
B007G95FJE,3.6,5
B0054QNL38,3.6,5
B0037258ZK,3.6,5
B005Z5HT2M,3.6,5
B0011TS8LM,3.6,5
B00HRKE1SI,3.6,5
B0015KYV3Q,3.6,5
B008TCUXLW,4.8,5
B0007Y791C,4.8,5
B000WOK2ZM,4.8,5
B003SX0P1A,4.8,5
B008HK50ZA,4.8,5
B000J01I1G,4.8,5
B005D91G38,4.8,5
B005C95NCY,4.8,5
B001A5FH9S,4.8,5
B00008I9K8,4.8,5
B00009R6N0,4.8,5
B004WB8EYM,5.0,5
B000V01RLK,4.8,5
B009MAKWC0,4.8,5
B000HPZ97W,4.8,5
B00EL93M3S,4.8,5
B004GW25WY,4.8,5
B001NS828K,4.8,5
B000HJ5N2Y,4.8,5
B00EO96W2I,4.8,5
B00AWKC0EC,4.8,5
B000V0ETA6,4.8,5
B006C248BC,4.8,5
B006YLYYZ6,4.8,5
B00KFAGCUM,4.8,5
B0011Z2402,4.8,5
B004XW2NEW,4.8,5
B0028AD7BE,4.8,5
9983891212,4.8,5
B00A81SXHI,4.8,5
B002HMWQE2,5.0,5
B00A4ZXE40,4.8,5
B000I1X6PM,3.4,5
B002J46IYW,4.8,5
B00B6ZCNGM,4.8,5
B00IF0JAIU,4.8,5
B00CAMCCLQ,4.8,5
B009B0MY6S,4.8,5
B008ALA6DW,4.8,5
B000KFRSG4,4.8,5
B0053ORUS8,4.8,5
B00070QI1I,4.8,5
B000F7JCRA,4.8,5
B000XZCIX4,4.8,5
B000O5N5AI,4.8,5
B00GNGCX6O,4.8,5
B000EXS1BS,4.8,5
B003IHUHGE,4.8,5
B002M3SHXA,4.8,5
B0043VE29C,4.8,5
B00005125T,4.8,5
B003LPTAYI,4.8,5
B0006I1TRY,4.8,5
B002TPFNXS,4.8,5
B001QATRCA,4.8,5
B002QQ8H8I,4.8,5
B0013LRLUM,4.8,5
B0052WPUI8,4.8,5
B0000510ZO,4.8,5
B000CH3IIW,4.8,5
B00B7E1D7W,4.8,5
B0001DBEM4,4.8,5
B00B5C2UDC,4.8,5
B000WAHFBK,4.4,5
B002FU6KF2,3.8,5
B005JXAEGS,4.4,5
B000I963FE,5.0,5
B000VOU91U,5.0,5
B00005LB8P,5.0,5
B0002XN3VS,4.0,5
B00001ZWXA,5.0,5
B00006HSML,5.0,5
B00CEB5QU2,4.0,5
B003P2UMQ2,4.0,5
B00006I53W,5.0,5
B003Q9AZHU,4.0,5
B001G5ZTN6,5.0,5
B001FVI91U,5.0,5
B00934CQ56,4.2,5
B00ER52ES0,4.2,5
B0002GDIII,4.2,5
B001FSIT9K,4.2,5
B000UH8I66,4.2,5
B004HVW0ZQ,4.2,5
B009WG6JF8,4.2,5
B002U1N95K,4.2,5
B003YTROIU,4.2,5
B003FBQKZ0,4.2,5
B0001VGFKW,4.2,5
B001ELJER4,4.2,5
B001EZYMF4,4.2,5
B003YKG2YQ,4.2,5
B001GIPSA2,4.2,5
B00264NZWS,4.2,5
B002OAVQJ8,4.2,5
B00CF1LS94,4.0,5
B000NDA5E0,4.2,5
B000NZVR3Q,4.0,5
B0002OZXHO,4.0,5
B000067SOH,5.0,5
B00B2HCLL6,4.0,5
B000L9OIQC,5.0,5
B00009R6JT,5.0,5
B00009R6WY,5.0,5
B00001WRSJ,4.0,5
B00BWJW7UO,4.0,5
B0000BZL5A,5.0,5
B001ENW61I,5.0,5
B0007U0GZM,4.0,5
B008YDTNDU,4.4,5
B0018LYCYK,5.0,5
B0018M256G,5.0,5
B000W09ZTK,4.0,5
B0016XIQ1U,5.0,5
B000RY2PLQ,5.0,5
B00AO1XFM0,4.0,5
B000W8UIZW,4.0,5
B00FRKOFIQ,4.0,5
B000PDR230,4.0,5
B00CSFCYFY,4.0,5
B00065ANYC,4.0,5
B000OFWJO6,5.0,5
B000095SB6,4.0,5
B002HZW7CK,4.0,5
B000053HH5,5.0,5
B000KZ70JE,5.0,5
B0000C8VEK,4.0,5
B000ND75CU,4.0,5
B00005NIMJ,5.0,5
B008I646WG,4.2,5
B0000AI0N1,4.0,5
B000HCT12O,4.2,5
B0007TJ5AK,4.4,5
B0039NLS4C,4.2,5
B0035JJOLE,4.2,5
B007IJ7T4G,4.2,5
B00BD7UXT2,4.2,5
B001423GZO,4.2,5
B000OFSN4G,4.2,5
B001AO4MWW,4.2,5
B001MPWMDA,4.2,5
B0079M711S,4.2,5
B0033160U2,4.4,5
B003ZX8B1E,4.2,5
B00HMXIKCS,4.2,5
B0055D66V4,4.2,5
B002L60TTI,4.2,5
B006TF36TM,5.0,5
B003WOWB5S,4.4,5
B000RQSGYO,4.2,5
B00009XVBY,4.2,5
B0074703CM,4.2,5
B00BBAFUOY,4.4,5
B00HWSXVDG,4.2,5
B001F7AHXW,4.2,5
B004YLCFCM,4.2,5
B000BTCJNG,4.2,5
B004K1EOCA,4.4,5
B004Q81CKY,4.4,5
B008EWNVI4,4.2,5
B004NY9UUK,4.2,5
B008GGH4FY,4.4,5
B000J47W12,5.0,5
B006NNWZSI,4.2,5
B001FN14RE,5.0,5
B003ZHTNNK,4.2,5
B001EYV690,4.2,5
B0017HF3XO,4.2,5
B0009F3SGE,4.2,5
B004RKQM8I,4.2,5
B001OMGVII,4.2,5
B000GQMHBI,4.2,5
B002XGDU9M,4.2,5
B000A6NV0U,4.2,5
B0019SHZU0,4.2,5
B004YLCE2S,4.2,5
B0078LSTWU,4.2,5
B00ATM1M92,4.2,5
B00923G46U,4.2,5
B007PZYAJ0,4.2,5
B008S4TSAI,4.2,5
B007KFLV9W,4.2,5
B00BDS3N1G,4.2,5
B005XPFYBM,4.2,5
B006VJT1K4,4.2,5
B0054L8MR8,4.2,5
B008MDSWI4,4.2,5
B001C6IWME,4.4,5
B000EOPQ7E,4.833333333333333,6
B00IKCQ0EK,4.833333333333333,6
B009O7YUF6,4.833333333333333,6
B005J31BCO,4.833333333333333,6
B00009R94Q,4.833333333333333,6
B003MVZ60S,4.833333333333333,6
B0045KGZOG,4.833333333333333,6
B0012IJYZQ,4.833333333333333,6
B002DW96M6,3.8333333333333335,6
B003B48UQ8,3.8333333333333335,6
B00AWKC0JM,4.0,6
B0001CNMFM,5.0,6
B005LJQMCK,5.0,6
B0035AN31A,3.6666666666666665,6
B002YIG9AQ,3.6666666666666665,6
B009O7XNTK,3.6666666666666665,6
B002GHBW4S,3.6666666666666665,6
B00005ATMB,3.6666666666666665,6
B0046SUPQQ,3.6666666666666665,6
B005HNHRA6,4.833333333333333,6
B00DBV28TG,4.833333333333333,6
B0079R8KO0,4.833333333333333,6
B00139JBU2,4.833333333333333,6
B000094Q77,4.5,6
B00284ALF0,4.833333333333333,6
B00CHRID4Y,4.833333333333333,6
B00006IW1X,4.833333333333333,6
B002N2EHVQ,4.833333333333333,6
B000AMLXHW,3.8333333333333335,6
B00DB3SH2G,4.833333333333333,6
B002M3SOC4,4.833333333333333,6
B0031AQ302,3.8333333333333335,6
B0018BQR84,4.833333333333333,6
B002LTWDSK,4.833333333333333,6
B00546JKJC,4.833333333333333,6
B0013G8PTS,4.833333333333333,6
B00180LGX6,4.833333333333333,6
B0002XQDSS,4.833333333333333,6
B000B6D39I,4.833333333333333,6
B004MMEHH4,5.0,6
B0054YQO5C,5.0,6
B001AZ01EO,3.5,6
B000HGIWN4,4.833333333333333,6
B00CIZ2238,4.833333333333333,6
B007FGYZFI,4.833333333333333,6
B003WKOENO,4.833333333333333,6
B00AE0IEHM,4.833333333333333,6
B00AKONZ3U,4.833333333333333,6
B0009GZAGO,4.833333333333333,6
B003ZUIHY8,4.833333333333333,6
B005DVJJWQ,4.833333333333333,6
B0009VT9OS,4.833333333333333,6
B000CR78C4,3.5,6
B0007SXHP0,3.6666666666666665,6
B006TAP096,4.5,6
B0026MRTHM,3.6666666666666665,6
B003WV5DJC,5.0,6
B000ZH98LU,4.0,6
B00DR8L7M2,4.0,6
B000I23TTE,5.0,6
B0000AKVHF,4.0,6
B000I1ZWRC,5.0,6
B006ZS5AQA,3.8333333333333335,6
B00003006E,5.0,6
B00AAIPT76,4.5,6
B003UH0Z9Q,5.0,6
